x(m), y(m), heading(rad)  
0.001958, -0.000030, -0.000260 
0.008623, 0.002859, -0.000687 
0.008945, 0.003668, -0.003615 
0.007988, 0.002853, -0.005547 
0.007892, 0.002058, -0.004931 
0.008966, 0.002008, -0.004543 
0.008755, 0.002476, -0.004070 
0.009178, 0.002989, -0.003769 
0.009828, 0.003523, -0.003657 
0.009887, 0.003719, -0.003588 
0.009447, 0.004256, -0.003710 
0.008937, 0.004735, -0.003836 
0.009236, 0.005318, -0.003786 
0.008473, 0.005419, -0.003697 
0.009610, 0.005391, -0.003636 
0.009387, 0.004834, -0.003350 
0.009382, 0.004775, -0.003288 
0.009178, 0.003804, -0.003190 
0.008672, 0.003770, -0.003028 
0.008675, 0.003676, -0.002999 
0.012671, 0.004793, -0.002909 
0.015968, 0.007769, -0.001180 
0.017454, 0.008698, -0.003041 
0.013490, 0.009266, -0.000694 
0.010657, 0.009100, 0.000289 
0.009698, 0.007378, 0.000094 
0.009447, 0.006598, -0.000035 
0.010095, 0.005620, -0.000201 
0.010540, 0.005176, -0.000388 
0.010364, 0.005670, -0.000488 
0.009790, 0.005605, -0.000739 
0.009834, 0.004381, -0.000751 
0.009881, 0.004269, -0.000901 
0.011044, 0.004099, -0.001010 
0.009436, 0.004501, -0.001125 
0.009189, 0.004528, -0.001223 
0.009912, 0.003611, -0.001342 
0.009697, 0.003800, -0.001322 
0.010402, 0.004260, -0.001340 
0.011488, 0.004037, -0.001296 
0.016214, 0.006281, -0.003574 
0.018403, 0.007797, -0.005200 
0.017662, 0.009209, -0.002045 
0.014095, 0.007742, 0.002096 
0.013690, 0.007055, 0.001809 
0.014182, 0.007043, 0.001381 
0.014273, 0.006581, 0.000902 
0.014177, 0.006745, 0.000723 
0.013111, 0.007120, 0.000437 
0.012681, 0.006912, 0.000227 
0.013294, 0.006628, -0.000014 
0.013776, 0.007061, -0.000227 
0.013832, 0.006838, -0.000384 
0.013179, 0.006551, -0.000522 
0.012941, 0.006343, -0.000586 
0.013623, 0.006161, -0.000702 
0.013197, 0.006996, -0.000734 
0.012633, 0.007231, -0.000882 
0.012675, 0.007322, -0.000971 
0.012527, 0.007079, -0.001117 
0.013508, 0.007134, -0.001050 
0.017626, 0.008231, -0.000965 
0.022914, 0.012421, 0.000893 
0.019358, 0.011628, 0.005645 
0.017474, 0.009461, -0.002469 
0.016692, 0.008450, -0.002155 
0.015888, 0.008416, -0.001987 
0.015616, 0.008122, -0.001697 
0.015591, 0.008775, -0.001635 
0.015499, 0.008581, -0.001505 
0.015951, 0.008757, -0.001357 
0.014998, 0.008503, -0.001290 
0.015370, 0.008308, -0.001212 
0.015982, 0.008277, -0.001246 
0.015731, 0.007848, -0.001174 
0.015168, 0.007850, -0.001141 
0.015269, 0.008216, -0.001066 
0.014386, 0.007662, -0.001135 
0.015920, 0.007845, -0.001079 
0.016624, 0.007867, -0.001146 
0.025606, 0.012869, 0.002852 
0.024167, 0.013346, 0.002968 
0.020835, 0.011834, -0.001404 
0.018962, 0.010563, -0.001298 
0.018340, 0.010068, -0.001141 
0.018347, 0.009493, -0.000946 
0.017522, 0.009556, -0.000980 
0.017171, 0.009354, -0.000755 
0.017550, 0.009738, -0.000653 
0.016150, 0.009950, -0.000689 
0.016987, 0.010003, -0.000703 
0.017483, 0.009953, -0.000659 
0.016701, 0.009828, -0.000653 
0.016707, 0.009748, -0.000700 
0.016664, 0.009518, -0.000690 
0.017722, 0.009614, -0.000651 
0.017469, 0.008749, -0.000472 
0.017047, 0.008832, -0.000364 
0.018356, 0.008994, -0.000329 
0.023010, 0.011049, 0.003072 
0.025562, 0.012881, 0.000789 
0.025066, 0.013622, 0.003368 
0.021932, 0.011380, -0.001156 
0.019614, 0.010733, -0.001044 
0.018624, 0.009467, -0.000854 
0.017889, 0.009171, -0.000831 
0.018367, 0.009098, -0.000694 
0.018473, 0.009200, -0.000602 
0.017998, 0.009443, -0.000468 
0.017957, 0.008877, -0.000420 
0.018364, 0.008691, -0.000320 
0.018274, 0.008631, -0.000171 
0.018121, 0.008783, -0.000096 
0.017665, 0.009214, -0.000135 
0.017999, 0.009202, -0.000170 
0.018140, 0.009272, -0.000386 
0.018525, 0.009762, -0.000605 
0.022847, 0.010969, -0.000675 
0.026120, 0.012502, 0.000317 
0.027251, 0.013900, -0.002973 
0.024824, 0.013208, -0.000429 
0.022358, 0.011843, 0.001135 
0.020900, 0.010781, 0.001012 
0.019620, 0.010662, 0.000581 
0.019094, 0.010896, 0.000122 
0.018294, 0.010370, -0.000157 
0.019050, 0.009608, -0.000313 
0.018627, 0.009819, -0.000457 
0.019014, 0.009493, -0.000605 
0.018841, 0.009777, -0.000892 
0.019073, 0.009575, -0.001152 
0.018543, 0.009458, -0.001232 
0.018147, 0.009593, -0.001260 
0.017699, 0.009276, -0.001205 
0.022022, 0.011091, -0.001433 
0.025450, 0.012631, -0.001100 
0.027174, 0.013226, -0.003157 
0.024872, 0.013370, -0.000788 
0.021418, 0.012631, 0.000680 
0.019703, 0.011978, 0.000324 
0.018751, 0.010871, -0.000037 
0.018707, 0.010400, -0.000203 
0.019064, 0.009702, -0.000463 
0.020023, 0.008985, -0.000651 
0.019411, 0.009432, -0.000877 
0.019356, 0.009543, -0.001049 
0.018938, 0.009832, -0.001360 
0.019267, 0.009628, -0.001608 
0.018957, 0.009721, -0.001805 
0.018740, 0.009144, -0.001854 
0.018019, 0.009196, -0.001922 
0.018651, 0.008936, -0.002023 
0.018675, 0.008633, -0.002008 
0.019379, 0.008433, -0.001908 
0.019805, 0.008080, -0.001813 
0.018595, 0.007844, -0.001814 
0.018246, 0.008200, -0.001948 
0.019062, 0.008435, -0.001932 
0.019873, 0.008359, -0.001957 
0.025339, 0.010133, -0.004194 
0.027548, 0.011879, 0.003612 
0.027914, 0.013066, -0.000745 
0.024823, 0.010943, -0.002614 
0.023573, 0.010467, -0.002428 
0.022830, 0.010249, -0.002294 
0.021402, 0.010458, -0.002218 
0.021153, 0.009443, -0.001936 
0.020674, 0.009161, -0.001721 
0.020250, 0.008613, -0.001679 
0.020106, 0.009458, -0.001671 
0.020585, 0.009730, -0.001593 
0.020461, 0.010228, -0.001516 
0.019993, 0.009972, -0.001458 
0.020296, 0.010045, -0.001385 
0.019429, 0.010144, -0.001425 
0.020726, 0.009750, -0.001298 
0.019724, 0.010388, -0.001361 
0.024011, 0.011355, -0.001291 
0.028803, 0.013164, -0.000341 
0.031499, 0.014411, -0.003963 
0.026627, 0.013554, 0.003022 
0.023715, 0.012711, 0.002818 
0.022137, 0.012495, 0.002674 
0.021161, 0.011944, 0.002518 
0.020225, 0.011823, 0.002310 
0.020417, 0.011449, 0.002090 
0.019848, 0.010870, 0.001903 
0.019741, 0.010918, 0.001803 
0.019610, 0.010817, 0.001740 
0.019000, 0.011186, 0.001609 
0.019634, 0.011181, 0.001466 
0.019488, 0.011067, 0.001400 
0.019209, 0.010826, 0.001300 
0.019047, 0.010724, 0.001184 
0.018786, 0.010483, 0.001057 
0.019261, 0.010406, 0.000988 
0.019490, 0.010509, 0.000941 
0.020037, 0.010468, 0.000865 
0.018947, 0.010633, 0.000732 
0.019091, 0.010493, 0.000579 
0.020228, 0.010777, 0.000569 
0.020227, 0.010438, 0.000493 
0.020496, 0.009660, 0.000483 
0.020665, 0.009937, 0.000443 
0.019791, 0.010092, 0.000363 
0.020021, 0.009878, 0.000379 
0.020298, 0.009263, 0.000431 
0.020073, 0.009738, 0.000382 
0.020737, 0.009600, 0.000328 
0.019768, 0.009936, 0.000224 
0.019633, 0.010453, 0.000161 
0.020305, 0.010077, 0.000213 
0.020124, 0.010396, 0.000225 
0.021675, 0.010622, 0.000217 
0.027163, 0.012414, -0.002747 
0.033128, 0.014714, -0.006189 
0.026616, 0.012717, -0.001435 
0.023706, 0.011944, -0.001430 
0.021663, 0.010972, -0.001133 
0.021517, 0.010786, -0.001106 
0.021172, 0.010369, -0.001074 
0.021289, 0.009797, -0.000966 
0.021009, 0.009727, -0.000899 
0.020753, 0.010029, -0.000883 
0.020284, 0.010437, -0.000839 
0.020583, 0.010529, -0.000851 
0.020942, 0.010223, -0.000705 
0.019606, 0.010210, -0.000638 
0.019930, 0.010558, -0.000676 
0.019391, 0.010634, -0.000833 
0.020506, 0.010091, -0.000726 
0.020783, 0.009553, -0.000536 
0.020139, 0.009565, -0.000589 
0.021200, 0.009065, -0.000508 
0.021834, 0.008903, -0.000478 
0.027675, 0.010104, -0.000506 
0.031809, 0.012113, 0.001258 
0.033277, 0.012521, -0.000877 
0.030306, 0.012303, 0.001315 
0.026387, 0.011358, 0.002849 
0.023515, 0.010280, 0.002380 
0.022855, 0.010242, 0.001941 
0.021389, 0.009800, -0.007736 
0.019422, 0.009938, 0.002088 
0.020386, 0.009006, -0.007788 
0.019606, 0.008710, 0.002148 
0.018672, 0.008379, 0.001876 
0.018311, 0.008378, 0.001647 
0.018539, 0.007982, 0.001474 
0.018705, 0.007392, 0.001127 
0.020663, 0.007217, 0.000894 
0.019917, 0.005606, 0.001057 
0.014475, 0.006050, 0.000888 
0.009359, 0.004940, 0.010676 
0.005801, 0.002783, 0.010870 
0.003516, 0.002427, 0.010990 
0.003202, 0.002003, 0.011062 
0.004488, 0.002606, 0.011056 
0.002704, 0.002588, 0.010846 
0.002555, 0.002611, 0.010760 
0.002140, 0.002197, 0.010834 
0.001572, 0.003750, 0.010272 
0.001288, 0.004268, 0.010052 
0.002031, 0.003944, 0.000362 
0.003466, 0.003835, 0.000584 
0.004177, 0.004099, 0.000557 
0.003904, 0.004164, 0.000731 
0.004687, 0.003397, 0.001103 
0.008360, 0.005491, -0.001632 
0.014384, 0.007919, 0.005999 
0.011065, 0.005968, 0.000273 
0.007639, 0.005335, 0.010173 
0.005414, 0.003226, 0.010062 
0.005556, 0.000977, 0.010317 
0.004859, -0.001334, 0.010540 
0.001057, -0.001741, 0.010460 
-0.003622, -0.001822, 0.010404 
-0.009068, -0.001846, 0.010421 
-0.016797, -0.001710, 0.010329 
-0.021536, -0.001817, 0.010252 
-0.022949, -0.001415, 0.010105 
-0.023095, -0.001074, 0.010063 
-0.023434, -0.001871, 0.010135 
-0.023281, -0.001868, 0.010157 
-0.023841, -0.003468, 0.019840 
-0.023013, -0.003677, 0.019634 
-0.022820, -0.004235, 0.019460 
-0.022336, -0.005066, 0.019263 
-0.021835, -0.004088, 0.018839 
-0.021326, -0.004692, 0.018518 
-0.021349, -0.005763, 0.018456 
-0.022253, -0.004816, 0.018285 
-0.021402, -0.004100, 0.018350 
-0.019705, -0.003628, 0.017981 
-0.016629, -0.002975, 0.008244 
-0.012172, -0.002398, 0.008454 
-0.009241, -0.002065, 0.008696 
-0.008563, -0.001258, 0.008818 
-0.008197, -0.001360, 0.009081 
-0.009320, -0.000756, 0.009058 
-0.010301, -0.000413, 0.009084 
-0.009443, -0.000576, 0.009224 
-0.009857, -0.001456, 0.018904 
-0.011474, -0.001880, 0.018552 
-0.010274, -0.002202, 0.008575 
-0.009864, -0.001493, 0.008863 
-0.004938, -0.000518, 0.008877 
-0.001017, 0.001384, 0.010188 
0.001256, 0.001997, 0.008733 
-0.001281, 0.001620, 0.010337 
-0.004585, 0.000721, 0.002518 
-0.007183, 0.000096, 0.012570 
-0.008371, -0.000402, 0.012537 
-0.009516, -0.000696, 0.012273 
-0.010439, -0.000834, 0.012102 
-0.009602, -0.000089, 0.011945 
-0.010227, 0.000047, 0.011744 
-0.010197, -0.000353, 0.011546 
-0.010720, -0.000669, 0.011305 
-0.011319, -0.000413, 0.011176 
-0.011619, -0.000380, 0.010948 
-0.011553, -0.000386, 0.010859 
-0.011989, 0.000044, 0.010691 
-0.009916, 0.000395, 0.010604 
-0.002849, 0.002302, 0.004315 
0.000391, 0.003052, 0.002984 
0.000481, 0.003321, 0.006115 
-0.004295, 0.002129, 0.009904 
-0.006731, 0.001232, 0.009591 
-0.008912, 0.000604, 0.009292 
-0.009460, 0.000037, 0.009231 
-0.009100, 0.000395, -0.000837 
-0.007601, 0.000678, -0.011575 
0.091398, 0.031887, 0.041580 
0.092425, 0.028967, 0.021483 
0.094081, 0.028353, 0.011150 
0.093962, 0.025764, 0.000809 
0.095301, 0.022944, -0.019329 
0.096595, 0.020350, -0.039280 
0.097870, 0.019610, -0.059302 
0.098246, 0.018614, -0.079350 
0.096132, 0.015862, -0.108671 
0.093765, 0.016253, -0.108606 
0.092397, 0.017337, -0.108865 
0.091084, 0.017695, -0.108666 
0.089414, 0.017988, -0.108579 
0.090139, 0.018721, -0.108777 
0.089118, 0.019190, -0.109025 
0.089621, 0.017945, -0.118225 
0.089847, 0.017887, -0.117799 
0.089682, 0.018952, -0.117518 
0.090542, 0.019897, -0.117322 
0.089399, 0.019710, -0.117043 
0.090855, 0.019884, -0.116969 
0.090008, 0.019939, -0.116856 
0.090072, 0.020491, -0.116607 
0.089004, 0.019986, -0.116324 
0.093838, 0.020449, -0.106641 
0.100960, 0.020263, -0.113583 
0.105705, 0.020242, -0.114778 
0.100386, 0.019674, -0.117901 
0.096239, 0.018524, -0.118252 
0.094938, 0.018788, -0.128343 
0.091053, 0.016180, -0.147813 
0.087888, 0.016463, -0.157870 
0.085381, 0.017017, -0.177401 
0.080732, 0.018168, -0.187112 
0.073400, 0.019011, -0.187743 
0.061886, 0.021034, -0.217458 
0.051958, 0.021245, -0.227628 
0.044100, 0.023712, -0.246307 
0.039260, 0.024383, -0.236786 
0.035481, 0.024106, -0.236755 
0.034671, 0.024171, -0.236707 
0.033491, 0.024132, -0.236688 
0.033286, 0.023219, -0.236639 
0.032572, 0.023889, -0.236415 
0.033364, 0.024346, -0.226970 
0.034512, 0.025443, -0.217315 
0.034817, 0.026913, -0.197931 
0.036651, 0.027255, -0.168661 
0.036032, 0.028421, -0.139777 
0.035677, 0.028037, -0.110535 
0.036685, 0.028016, -0.091562 
0.034739, 0.027856, -0.081389 
0.036096, 0.029369, -0.062132 
0.036867, 0.030538, -0.062606 
0.036958, 0.031506, -0.062941 
0.035592, 0.030961, -0.063156 
0.035390, 0.030730, -0.063340 
0.034898, 0.030602, -0.063500 
0.034369, 0.031541, -0.063741 
0.033851, 0.031817, -0.063915 
0.033430, 0.031816, -0.073320 
0.033428, 0.031005, -0.073150 
0.044919, 0.032494, -0.073548 
0.050059, 0.031734, -0.094162 
0.054387, 0.032784, -0.090493 
0.052750, 0.031570, -0.086669 
0.052883, 0.030478, -0.086923 
0.052479, 0.029611, -0.087180 
0.050983, 0.028941, -0.087322 
0.050239, 0.028902, -0.087587 
0.049474, 0.028580, -0.087762 
0.048697, 0.028490, -0.087901 
0.048930, 0.028514, -0.087983 
0.048169, 0.028151, -0.088128 
0.048350, 0.028745, -0.088320 
0.048526, 0.027914, -0.088346 
0.048802, 0.028312, -0.088404 
0.047794, 0.027767, -0.088472 
0.047396, 0.027188, -0.088510 
0.047736, 0.026635, -0.088558 
0.048186, 0.026399, -0.088611 
0.048628, 0.025752, -0.088612 
0.048151, 0.025385, -0.088691 
0.047863, 0.024553, -0.079032 
0.019661, 0.002013, -0.136379 
0.019704, 0.002107, -0.136296 
0.019794, 0.001426, -0.136175 
0.019938, 0.001143, -0.136094 
0.021035, 0.000649, -0.135875 
0.027778, 0.001259, -0.135980 
0.034928, 0.003320, -0.144500 
0.041256, 0.004255, -0.145086 
0.038930, 0.005012, -0.143920 
0.034656, 0.003472, -0.132402 
